times,stop_id1,longitude1,latitude1,stop_id2,longitude2,latitude2
549,U119052,304559.4712443352,2767943.2669394603,U119085,304749.2153849521,2767944.0253971517
422,U119052,304559.4712443352,2767943.2669394603,U119086,304427.48961921706,2767884.03441135
444,U119052,304559.4712443352,2767943.2669394603,U119087,304531.9491991297,2767758.1762209553
165,U119052,304559.4712443352,2767943.2669394603,U119088,304849.52992343716,2768097.286044661
242,U119052,304559.4712443352,2767943.2669394603,U119089,304744.46169487643,2767870.900099199
34,U119052,304559.4712443352,2767943.2669394603,U119090,304086.01224370755,2768223.841658546
12,U119052,304559.4712443352,2767943.2669394603,U119091,304973.457593252,2767899.510632437
25,U119053,304279.8069850875,2768220.17903347,U119054,304539.92383030953,2768036.233267107
46,U119053,304279.8069850875,2768220.17903347,U119055,304081.35434119095,2767870.4766107467
4,U119053,304279.8069850875,2768220.17903347,U119056,304031.6167940712,2767686.406888939
10,U119053,304279.8069850875,2768220.17903347,U119057,304216.146611313,2767730.336376061
154,U119053,304279.8069850875,2768220.17903347,U119058,304078.516526145,2768077.59959358
8,U119053,304279.8069850875,2768220.17903347,U119059,304290.13719641976,2767651.9854011023
7,U119053,304279.8069850875,2768220.17903347,U119060,304285.2182209214,2767619.843458284
9,U119053,304279.8069850875,2768220.17903347,U119061,304285.4600585135,2767558.9226009357
3,U119053,304279.8069850875,2768220.17903347,U119063,304132.6515840725,2767660.2224196363
2,U119053,304279.8069850875,2768220.17903347,U119064,304902.0743870699,2767830.5482248515
6,U119053,304279.8069850875,2768220.17903347,U119065,304070.6639647796,2767766.313414839
344,U119053,304279.8069850875,2768220.17903347,U119066,304128.2036436572,2768273.853790149
37,U119053,304279.8069850875,2768220.17903347,U119067,304645.4013813154,2768160.7135526733
16,U119053,304279.8069850875,2768220.17903347,U119068,304675.97157807957,2768087.729499767
142,U119053,304279.8069850875,2768220.17903347,U119069,304404.09539726644,2768183.0122685987
5,U119053,304279.8069850875,2768220.17903347,U119070,304080.35209444124,2767613.493381914
59,U119053,304279.8069850875,2768220.17903347,U119071,304491.0594642331,2768141.2671251013
25,U119053,304279.8069850875,2768220.17903347,U119072,304366.593607451,2767969.0827363613
2,U119053,304279.8069850875,2768220.17903347,U119074,304324.660155528,2767600.0620383685
49,U119053,304279.8069850875,2768220.17903347,U119075,304495.30130300473,2767836.6746926173
8,U119053,304279.8069850875,2768220.17903347,U119076,304696.4449396659,2768015.8127894
49,U119053,304279.8069850875,2768220.17903347,U119077,304096.06848404446,2767977.9787600175
4,U119053,304279.8069850875,2768220.17903347,U119078,304387.5589369512,2767773.1085310616
4,U119053,304279.8069850875,2768220.17903347,U119079,303950.5628750776,2767764.7313586273
6,U119053,304279.8069850875,2768220.17903347,U119082,304279.5693560593,2767771.571761908
238,U119053,304279.8069850875,2768220.17903347,U119083,304344.041751931,2768056.4990195655
6,U119053,304279.8069850875,2768220.17903347,U119084,304807.5625565405,2767991.8890027944
9,U119053,304279.8069850875,2768220.17903347,U119085,304749.2153849521,2767944.0253971517
39,U119053,304279.8069850875,2768220.17903347,U119086,304427.48961921706,2767884.03441135
18,U119053,304279.8069850875,2768220.17903347,U119087,304531.9491991297,2767758.1762209553
3,U119053,304279.8069850875,2768220.17903347,U119088,304849.52992343716,2768097.286044661
3,U119053,304279.8069850875,2768220.17903347,U119089,304744.46169487643,2767870.900099199
605,U119053,304279.8069850875,2768220.17903347,U119090,304086.01224370755,2768223.841658546
85,U119054,304539.92383030953,2768036.233267107,U119055,304081.35434119095,2767870.4766107467
8,U119054,304539.92383030953,2768036.233267107,U119056,304031.6167940712,2767686.406888939
11,U119054,304539.92383030953,2768036.233267107,U119057,304216.146611313,2767730.336376061
24,U119054,304539.92383030953,2768036.233267107,U119058,304078.516526145,2768077.59959358
11,U119054,304539.92383030953,2768036.233267107,U119059,304290.13719641976,2767651.9854011023
16,U119054,304539.92383030953,2768036.233267107,U119060,304285.2182209214,2767619.843458284
6,U119054,304539.92383030953,2768036.233267107,U119061,304285.4600585135,2767558.9226009357
7,U119054,304539.92383030953,2768036.233267107,U119063,304132.6515840725,2767660.2224196363
16,U119054,304539.92383030953,2768036.233267107,U119064,304902.0743870699,2767830.5482248515
11,U119054,304539.92383030953,2768036.233267107,U119065,304070.6639647796,2767766.313414839
4,U119054,304539.92383030953,2768036.233267107,U119066,304128.2036436572,2768273.853790149
494,U119054,304539.92383030953,2768036.233267107,U119067,304645.4013813154,2768160.7135526733
558,U119054,304539.92383030953,2768036.233267107,U119068,304675.97157807957,2768087.729499767
36,U119054,304539.92383030953,2768036.233267107,U119069,304404.09539726644,2768183.0122685987
13,U119054,304539.92383030953,2768036.233267107,U119070,304080.35209444124,2767613.493381914
259,U119054,304539.92383030953,2768036.233267107,U119071,304491.0594642331,2768141.2671251013
76,U119054,304539.92383030953,2768036.233267107,U119072,304366.593607451,2767969.0827363613
1,U119054,304539.92383030953,2768036.233267107,U119074,304324.660155528,2767600.0620383685
251,U119054,304539.92383030953,2768036.233267107,U119075,304495.30130300473,2767836.6746926173
222,U119054,304539.92383030953,2768036.233267107,U119076,304696.4449396659,2768015.8127894
54,U119054,304539.92383030953,2768036.233267107,U119077,304096.06848404446,2767977.9787600175
14,U119054,304539.92383030953,2768036.233267107,U119078,304387.5589369512,2767773.1085310616
8,U119054,304539.92383030953,2768036.233267107,U119079,303950.5628750776,2767764.7313586273
13,U119054,304539.92383030953,2768036.233267107,U119082,304279.5693560593,2767771.571761908
232,U119054,304539.92383030953,2768036.233267107,U119083,304344.041751931,2768056.4990195655
39,U119054,304539.92383030953,2768036.233267107,U119084,304807.5625565405,2767991.8890027944
89,U119054,304539.92383030953,2768036.233267107,U119085,304749.2153849521,2767944.0253971517
149,U119054,304539.92383030953,2768036.233267107,U119086,304427.48961921706,2767884.03441135
62,U119054,304539.92383030953,2768036.233267107,U119087,304531.9491991297,2767758.1762209553
69,U119054,304539.92383030953,2768036.233267107,U119088,304849.52992343716,2768097.286044661
41,U119054,304539.92383030953,2768036.233267107,U119089,304744.46169487643,2767870.900099199
19,U119054,304539.92383030953,2768036.233267107,U119090,304086.01224370755,2768223.841658546
5,U119054,304539.92383030953,2768036.233267107,U119091,304973.457593252,2767899.510632437
267,U119055,304081.35434119095,2767870.4766107467,U119056,304031.6167940712,2767686.406888939
387,U119055,304081.35434119095,2767870.4766107467,U119057,304216.146611313,2767730.336376061
205,U119055,304081.35434119095,2767870.4766107467,U119058,304078.516526145,2768077.59959358
109,U119055,304081.35434119095,2767870.4766107467,U119059,304290.13719641976,2767651.9854011023
133,U119055,304081.35434119095,2767870.4766107467,U119060,304285.2182209214,2767619.843458284
128,U119055,304081.35434119095,2767870.4766107467,U119061,304285.4600585135,2767558.9226009357
4,U119055,304081.35434119095,2767870.4766107467,U119062,304298.30176388286,2767375.100486231
107,U119055,304081.35434119095,2767870.4766107467,U119063,304132.6515840725,2767660.2224196363
3,U119055,304081.35434119095,2767870.4766107467,U119064,304902.0743870699,2767830.5482248515
286,U119055,304081.35434119095,2767870.4766107467,U119065,304070.6639647796,2767766.313414839
17,U119055,304081.35434119095,2767870.4766107467,U119066,304128.2036436572,2768273.853790149
94,U119055,304081.35434119095,2767870.4766107467,U119067,304645.4013813154,2768160.7135526733
67,U119055,304081.35434119095,2767870.4766107467,U119068,304675.97157807957,2768087.729499767
59,U119055,304081.35434119095,2767870.4766107467,U119069,304404.09539726644,2768183.0122685987
246,U119055,304081.35434119095,2767870.4766107467,U119070,304080.35209444124,2767613.493381914
138,U119055,304081.35434119095,2767870.4766107467,U119071,304491.0594642331,2768141.2671251013
87,U119055,304081.35434119095,2767870.4766107467,U119072,304366.593607451,2767969.0827363613
31,U119055,304081.35434119095,2767870.4766107467,U119074,304324.660155528,2767600.0620383685
312,U119055,304081.35434119095,2767870.4766107467,U119075,304495.30130300473,2767836.6746926173
29,U119055,304081.35434119095,2767870.4766107467,U119076,304696.4449396659,2768015.8127894
666,U119055,304081.35434119095,2767870.4766107467,U119077,304096.06848404446,2767977.9787600175
42,U119055,304081.35434119095,2767870.4766107467,U119078,304387.5589369512,2767773.1085310616
473,U119055,304081.35434119095,2767870.4766107467,U119079,303950.5628750776,2767764.7313586273
28,U119055,304081.35434119095,2767870.4766107467,U119080,304184.40665204986,2767589.536564357
4,U119055,304081.35434119095,2767870.4766107467,U119081,304410.37141425925,2767366.6845407994
68,U119055,304081.35434119095,2767870.4766107467,U119082,304279.5693560593,2767771.571761908
408,U119055,304081.35434119095,2767870.4766107467,U119083,304344.041751931,2768056.4990195655
12,U119055,304081.35434119095,2767870.4766107467,U119084,304807.5625565405,2767991.8890027944
27,U119055,304081.35434119095,2767870.4766107467,U119085,304749.2153849521,2767944.0253971517
292,U119055,304081.35434119095,2767870.4766107467,U119086,304427.48961921706,2767884.03441135
91,U119055,304081.35434119095,2767870.4766107467,U119087,304531.9491991297,2767758.1762209553
21,U119055,304081.35434119095,2767870.4766107467,U119088,304849.52992343716,2768097.286044661
15,U119055,304081.35434119095,2767870.4766107467,U119089,304744.46169487643,2767870.900099199
96,U119055,304081.35434119095,2767870.4766107467,U119090,304086.01224370755,2768223.841658546
1,U119055,304081.35434119095,2767870.4766107467,U119091,304973.457593252,2767899.510632437
88,U119056,304031.6167940712,2767686.406888939,U119057,304216.146611313,2767730.336376061
13,U119056,304031.6167940712,2767686.406888939,U119058,304078.516526145,2768077.59959358
28,U119056,304031.6167940712,2767686.406888939,U119059,304290.13719641976,2767651.9854011023
41,U119056,304031.6167940712,2767686.406888939,U119060,304285.2182209214,2767619.843458284
36,U119056,304031.6167940712,2767686.406888939,U119061,304285.4600585135,2767558.9226009357
1,U119056,304031.6167940712,2767686.406888939,U119062,304298.30176388286,2767375.100486231
160,U119056,304031.6167940712,2767686.406888939,U119063,304132.6515840725,2767660.2224196363
190,U119056,304031.6167940712,2767686.406888939,U119065,304070.6639647796,2767766.313414839
1,U119056,304031.6167940712,2767686.406888939,U119066,304128.2036436572,2768273.853790149
13,U119056,304031.6167940712,2767686.406888939,U119067,304645.4013813154,2768160.7135526733
6,U119056,304031.6167940712,2767686.406888939,U119068,304675.97157807957,2768087.729499767
9,U119056,304031.6167940712,2767686.406888939,U119069,304404.09539726644,2768183.0122685987
399,U119056,304031.6167940712,2767686.406888939,U119070,304080.35209444124,2767613.493381914
14,U119056,304031.6167940712,2767686.406888939,U119071,304491.0594642331,2768141.2671251013
11,U119056,304031.6167940712,2767686.406888939,U119072,304366.593607451,2767969.0827363613
15,U119056,304031.6167940712,2767686.406888939,U119074,304324.660155528,2767600.0620383685
38,U119056,304031.6167940712,2767686.406888939,U119075,304495.30130300473,2767836.6746926173
1,U119056,304031.6167940712,2767686.406888939,U119076,304696.4449396659,2768015.8127894
39,U119056,304031.6167940712,2767686.406888939,U119077,304096.06848404446,2767977.9787600175
12,U119056,304031.6167940712,2767686.406888939,U119078,304387.5589369512,2767773.1085310616
183,U119056,304031.6167940712,2767686.406888939,U119079,303950.5628750776,2767764.7313586273
41,U119056,304031.6167940712,2767686.406888939,U119080,304184.40665204986,2767589.536564357
14,U119056,304031.6167940712,2767686.406888939,U119082,304279.5693560593,2767771.571761908
32,U119056,304031.6167940712,2767686.406888939,U119083,304344.041751931,2768056.4990195655
2,U119056,304031.6167940712,2767686.406888939,U119085,304749.2153849521,2767944.0253971517
28,U119056,304031.6167940712,2767686.406888939,U119086,304427.48961921706,2767884.03441135
10,U119056,304031.6167940712,2767686.406888939,U119087,304531.9491991297,2767758.1762209553
2,U119056,304031.6167940712,2767686.406888939,U119088,304849.52992343716,2768097.286044661
2,U119056,304031.6167940712,2767686.406888939,U119089,304744.46169487643,2767870.900099199
7,U119056,304031.6167940712,2767686.406888939,U119090,304086.01224370755,2768223.841658546
30,U119057,304216.146611313,2767730.336376061,U119058,304078.516526145,2768077.59959358
254,U119057,304216.146611313,2767730.336376061,U119059,304290.13719641976,2767651.9854011023
346,U119057,304216.146611313,2767730.336376061,U119060,304285.2182209214,2767619.843458284
361,U119057,304216.146611313,2767730.336376061,U119061,304285.4600585135,2767558.9226009357
9,U119057,304216.146611313,2767730.336376061,U119062,304298.30176388286,2767375.100486231
181,U119057,304216.146611313,2767730.336376061,U119063,304132.6515840725,2767660.2224196363
1,U119057,304216.146611313,2767730.336376061,U119064,304902.0743870699,2767830.5482248515
88,U119057,304216.146611313,2767730.336376061,U119065,304070.6639647796,2767766.313414839
2,U119057,304216.146611313,2767730.336376061,U119066,304128.2036436572,2768273.853790149
22,U119057,304216.146611313,2767730.336376061,U119067,304645.4013813154,2768160.7135526733
10,U119057,304216.146611313,2767730.336376061,U119068,304675.97157807957,2768087.729499767
11,U119057,304216.146611313,2767730.336376061,U119069,304404.09539726644,2768183.0122685987
343,U119057,304216.146611313,2767730.336376061,U119070,304080.35209444124,2767613.493381914
31,U119057,304216.146611313,2767730.336376061,U119071,304491.0594642331,2768141.2671251013
16,U119057,304216.146611313,2767730.336376061,U119072,304366.593607451,2767969.0827363613
111,U119057,304216.146611313,2767730.336376061,U119074,304324.660155528,2767600.0620383685
107,U119057,304216.146611313,2767730.336376061,U119075,304495.30130300473,2767836.6746926173
5,U119057,304216.146611313,2767730.336376061,U119076,304696.4449396659,2768015.8127894
76,U119057,304216.146611313,2767730.336376061,U119077,304096.06848404446,2767977.9787600175
96,U119057,304216.146611313,2767730.336376061,U119078,304387.5589369512,2767773.1085310616
55,U119057,304216.146611313,2767730.336376061,U119079,303950.5628750776,2767764.7313586273
66,U119057,304216.146611313,2767730.336376061,U119080,304184.40665204986,2767589.536564357
12,U119057,304216.146611313,2767730.336376061,U119081,304410.37141425925,2767366.6845407994
118,U119057,304216.146611313,2767730.336376061,U119082,304279.5693560593,2767771.571761908
67,U119057,304216.146611313,2767730.336376061,U119083,304344.041751931,2768056.4990195655
3,U119057,304216.146611313,2767730.336376061,U119084,304807.5625565405,2767991.8890027944
9,U119057,304216.146611313,2767730.336376061,U119085,304749.2153849521,2767944.0253971517
72,U119057,304216.146611313,2767730.336376061,U119086,304427.48961921706,2767884.03441135
31,U119057,304216.146611313,2767730.336376061,U119087,304531.9491991297,2767758.1762209553
1,U119057,304216.146611313,2767730.336376061,U119088,304849.52992343716,2768097.286044661
3,U119057,304216.146611313,2767730.336376061,U119089,304744.46169487643,2767870.900099199
18,U119057,304216.146611313,2767730.336376061,U119090,304086.01224370755,2768223.841658546
22,U119058,304078.516526145,2768077.59959358,U119059,304290.13719641976,2767651.9854011023
20,U119058,304078.516526145,2768077.59959358,U119060,304285.2182209214,2767619.843458284
16,U119058,304078.516526145,2768077.59959358,U119061,304285.4600585135,2767558.9226009357
1,U119058,304078.516526145,2768077.59959358,U119062,304298.30176388286,2767375.100486231
4,U119058,304078.516526145,2768077.59959358,U119063,304132.6515840725,2767660.2224196363
4,U119058,304078.516526145,2768077.59959358,U119064,304902.0743870699,2767830.5482248515
12,U119058,304078.516526145,2768077.59959358,U119065,304070.6639647796,2767766.313414839
171,U119058,304078.516526145,2768077.59959358,U119066,304128.2036436572,2768273.853790149
26,U119058,304078.516526145,2768077.59959358,U119067,304645.4013813154,2768160.7135526733
22,U119058,304078.516526145,2768077.59959358,U119068,304675.97157807957,2768087.729499767
24,U119058,304078.516526145,2768077.59959358,U119069,304404.09539726644,2768183.0122685987
13,U119058,304078.516526145,2768077.59959358,U119070,304080.35209444124,2767613.493381914
34,U119058,304078.516526145,2768077.59959358,U119071,304491.0594642331,2768141.2671251013
20,U119058,304078.516526145,2768077.59959358,U119072,304366.593607451,2767969.0827363613
6,U119058,304078.516526145,2768077.59959358,U119074,304324.660155528,2767600.0620383685
70,U119058,304078.516526145,2768077.59959358,U119075,304495.30130300473,2767836.6746926173
8,U119058,304078.516526145,2768077.59959358,U119076,304696.4449396659,2768015.8127894
543,U119058,304078.516526145,2768077.59959358,U119077,304096.06848404446,2767977.9787600175
7,U119058,304078.516526145,2768077.59959358,U119078,304387.5589369512,2767773.1085310616
22,U119058,304078.516526145,2768077.59959358,U119079,303950.5628750776,2767764.7313586273
1,U119058,304078.516526145,2768077.59959358,U119080,304184.40665204986,2767589.536564357
16,U119058,304078.516526145,2768077.59959358,U119082,304279.5693560593,2767771.571761908
116,U119058,304078.516526145,2768077.59959358,U119083,304344.041751931,2768056.4990195655
5,U119058,304078.516526145,2768077.59959358,U119084,304807.5625565405,2767991.8890027944
12,U119058,304078.516526145,2768077.59959358,U119085,304749.2153849521,2767944.0253971517
45,U119058,304078.516526145,2768077.59959358,U119086,304427.48961921706,2767884.03441135
21,U119058,304078.516526145,2768077.59959358,U119087,304531.9491991297,2767758.1762209553
7,U119058,304078.516526145,2768077.59959358,U119088,304849.52992343716,2768097.286044661
5,U119058,304078.516526145,2768077.59959358,U119089,304744.46169487643,2767870.900099199
1348,U119058,304078.516526145,2768077.59959358,U119090,304086.01224370755,2768223.841658546
711,U119059,304290.13719641976,2767651.9854011023,U119060,304285.2182209214,2767619.843458284
462,U119059,304290.13719641976,2767651.9854011023,U119061,304285.4600585135,2767558.9226009357
17,U119059,304290.13719641976,2767651.9854011023,U119062,304298.30176388286,2767375.100486231
118,U119059,304290.13719641976,2767651.9854011023,U119063,304132.6515840725,2767660.2224196363
26,U119059,304290.13719641976,2767651.9854011023,U119065,304070.6639647796,2767766.313414839
2,U119059,304290.13719641976,2767651.9854011023,U119066,304128.2036436572,2768273.853790149
18,U119059,304290.13719641976,2767651.9854011023,U119067,304645.4013813154,2768160.7135526733
10,U119059,304290.13719641976,2767651.9854011023,U119068,304675.97157807957,2768087.729499767
11,U119059,304290.13719641976,2767651.9854011023,U119069,304404.09539726644,2768183.0122685987
121,U119059,304290.13719641976,2767651.9854011023,U119070,304080.35209444124,2767613.493381914
22,U119059,304290.13719641976,2767651.9854011023,U119071,304491.0594642331,2768141.2671251013
12,U119059,304290.13719641976,2767651.9854011023,U119072,304366.593607451,2767969.0827363613
204,U119059,304290.13719641976,2767651.9854011023,U119074,304324.660155528,2767600.0620383685
102,U119059,304290.13719641976,2767651.9854011023,U119075,304495.30130300473,2767836.6746926173
6,U119059,304290.13719641976,2767651.9854011023,U119076,304696.4449396659,2768015.8127894
41,U119059,304290.13719641976,2767651.9854011023,U119077,304096.06848404446,2767977.9787600175
130,U119059,304290.13719641976,2767651.9854011023,U119078,304387.5589369512,2767773.1085310616
25,U119059,304290.13719641976,2767651.9854011023,U119079,303950.5628750776,2767764.7313586273
86,U119059,304290.13719641976,2767651.9854011023,U119080,304184.40665204986,2767589.536564357
15,U119059,304290.13719641976,2767651.9854011023,U119081,304410.37141425925,2767366.6845407994
103,U119059,304290.13719641976,2767651.9854011023,U119082,304279.5693560593,2767771.571761908
55,U119059,304290.13719641976,2767651.9854011023,U119083,304344.041751931,2768056.4990195655
1,U119059,304290.13719641976,2767651.9854011023,U119084,304807.5625565405,2767991.8890027944
5,U119059,304290.13719641976,2767651.9854011023,U119085,304749.2153849521,2767944.0253971517
57,U119059,304290.13719641976,2767651.9854011023,U119086,304427.48961921706,2767884.03441135
34,U119059,304290.13719641976,2767651.9854011023,U119087,304531.9491991297,2767758.1762209553
4,U119059,304290.13719641976,2767651.9854011023,U119088,304849.52992343716,2768097.286044661
3,U119059,304290.13719641976,2767651.9854011023,U119089,304744.46169487643,2767870.900099199
12,U119059,304290.13719641976,2767651.9854011023,U119090,304086.01224370755,2768223.841658546
1030,U119060,304285.2182209214,2767619.843458284,U119061,304285.4600585135,2767558.9226009357
31,U119060,304285.2182209214,2767619.843458284,U119062,304298.30176388286,2767375.100486231
210,U119060,304285.2182209214,2767619.843458284,U119063,304132.6515840725,2767660.2224196363
1,U119060,304285.2182209214,2767619.843458284,U119064,304902.0743870699,2767830.5482248515
31,U119060,304285.2182209214,2767619.843458284,U119065,304070.6639647796,2767766.313414839
2,U119060,304285.2182209214,2767619.843458284,U119066,304128.2036436572,2768273.853790149
23,U119060,304285.2182209214,2767619.843458284,U119067,304645.4013813154,2768160.7135526733
12,U119060,304285.2182209214,2767619.843458284,U119068,304675.97157807957,2768087.729499767
10,U119060,304285.2182209214,2767619.843458284,U119069,304404.09539726644,2768183.0122685987
203,U119060,304285.2182209214,2767619.843458284,U119070,304080.35209444124,2767613.493381914
22,U119060,304285.2182209214,2767619.843458284,U119071,304491.0594642331,2768141.2671251013
12,U119060,304285.2182209214,2767619.843458284,U119072,304366.593607451,2767969.0827363613
411,U119060,304285.2182209214,2767619.843458284,U119074,304324.660155528,2767600.0620383685
120,U119060,304285.2182209214,2767619.843458284,U119075,304495.30130300473,2767836.6746926173
9,U119060,304285.2182209214,2767619.843458284,U119076,304696.4449396659,2768015.8127894
34,U119060,304285.2182209214,2767619.843458284,U119077,304096.06848404446,2767977.9787600175
181,U119060,304285.2182209214,2767619.843458284,U119078,304387.5589369512,2767773.1085310616
32,U119060,304285.2182209214,2767619.843458284,U119079,303950.5628750776,2767764.7313586273
184,U119060,304285.2182209214,2767619.843458284,U119080,304184.40665204986,2767589.536564357
33,U119060,304285.2182209214,2767619.843458284,U119081,304410.37141425925,2767366.6845407994
121,U119060,304285.2182209214,2767619.843458284,U119082,304279.5693560593,2767771.571761908
52,U119060,304285.2182209214,2767619.843458284,U119083,304344.041751931,2768056.4990195655
2,U119060,304285.2182209214,2767619.843458284,U119084,304807.5625565405,2767991.8890027944
7,U119060,304285.2182209214,2767619.843458284,U119085,304749.2153849521,2767944.0253971517
62,U119060,304285.2182209214,2767619.843458284,U119086,304427.48961921706,2767884.03441135
38,U119060,304285.2182209214,2767619.843458284,U119087,304531.9491991297,2767758.1762209553
5,U119060,304285.2182209214,2767619.843458284,U119088,304849.52992343716,2768097.286044661
6,U119060,304285.2182209214,2767619.843458284,U119089,304744.46169487643,2767870.900099199
15,U119060,304285.2182209214,2767619.843458284,U119090,304086.01224370755,2768223.841658546
86,U119061,304285.4600585135,2767558.9226009357,U119062,304298.30176388286,2767375.100486231
204,U119061,304285.4600585135,2767558.9226009357,U119063,304132.6515840725,2767660.2224196363
29,U119061,304285.4600585135,2767558.9226009357,U119065,304070.6639647796,2767766.313414839
1,U119061,304285.4600585135,2767558.9226009357,U119066,304128.2036436572,2768273.853790149
15,U119061,304285.4600585135,2767558.9226009357,U119067,304645.4013813154,2768160.7135526733
9,U119061,304285.4600585135,2767558.9226009357,U119068,304675.97157807957,2768087.729499767
7,U119061,304285.4600585135,2767558.9226009357,U119069,304404.09539726644,2768183.0122685987
200,U119061,304285.4600585135,2767558.9226009357,U119070,304080.35209444124,2767613.493381914
20,U119061,304285.4600585135,2767558.9226009357,U119071,304491.0594642331,2768141.2671251013
10,U119061,304285.4600585135,2767558.9226009357,U119072,304366.593607451,2767969.0827363613
568,U119061,304285.4600585135,2767558.9226009357,U119074,304324.660155528,2767600.0620383685
68,U119061,304285.4600585135,2767558.9226009357,U119075,304495.30130300473,2767836.6746926173
5,U119061,304285.4600585135,2767558.9226009357,U119076,304696.4449396659,2768015.8127894
38,U119061,304285.4600585135,2767558.9226009357,U119077,304096.06848404446,2767977.9787600175
82,U119061,304285.4600585135,2767558.9226009357,U119078,304387.5589369512,2767773.1085310616
29,U119061,304285.4600585135,2767558.9226009357,U119079,303950.5628750776,2767764.7313586273
168,U119061,304285.4600585135,2767558.9226009357,U119080,304184.40665204986,2767589.536564357
114,U119061,304285.4600585135,2767558.9226009357,U119081,304410.37141425925,2767366.6845407994
63,U119061,304285.4600585135,2767558.9226009357,U119082,304279.5693560593,2767771.571761908
40,U119061,304285.4600585135,2767558.9226009357,U119083,304344.041751931,2768056.4990195655
1,U119061,304285.4600585135,2767558.9226009357,U119085,304749.2153849521,2767944.0253971517
44,U119061,304285.4600585135,2767558.9226009357,U119086,304427.48961921706,2767884.03441135
31,U119061,304285.4600585135,2767558.9226009357,U119087,304531.9491991297,2767758.1762209553
4,U119061,304285.4600585135,2767558.9226009357,U119088,304849.52992343716,2768097.286044661
2,U119061,304285.4600585135,2767558.9226009357,U119089,304744.46169487643,2767870.900099199
10,U119061,304285.4600585135,2767558.9226009357,U119090,304086.01224370755,2768223.841658546
9,U119062,304298.30176388286,2767375.100486231,U119063,304132.6515840725,2767660.2224196363
7,U119062,304298.30176388286,2767375.100486231,U119070,304080.35209444124,2767613.493381914
1,U119062,304298.30176388286,2767375.100486231,U119071,304491.0594642331,2768141.2671251013
17,U119062,304298.30176388286,2767375.100486231,U119074,304324.660155528,2767600.0620383685
2,U119062,304298.30176388286,2767375.100486231,U119077,304096.06848404446,2767977.9787600175
2,U119062,304298.30176388286,2767375.100486231,U119078,304387.5589369512,2767773.1085310616
1,U119062,304298.30176388286,2767375.100486231,U119079,303950.5628750776,2767764.7313586273
7,U119062,304298.30176388286,2767375.100486231,U119080,304184.40665204986,2767589.536564357
104,U119062,304298.30176388286,2767375.100486231,U119081,304410.37141425925,2767366.6845407994
1,U119062,304298.30176388286,2767375.100486231,U119082,304279.5693560593,2767771.571761908
81,U119063,304132.6515840725,2767660.2224196363,U119065,304070.6639647796,2767766.313414839
1,U119063,304132.6515840725,2767660.2224196363,U119066,304128.2036436572,2768273.853790149
9,U119063,304132.6515840725,2767660.2224196363,U119067,304645.4013813154,2768160.7135526733
4,U119063,304132.6515840725,2767660.2224196363,U119068,304675.97157807957,2768087.729499767
7,U119063,304132.6515840725,2767660.2224196363,U119069,304404.09539726644,2768183.0122685987
471,U119063,304132.6515840725,2767660.2224196363,U119070,304080.35209444124,2767613.493381914
9,U119063,304132.6515840725,2767660.2224196363,U119071,304491.0594642331,2768141.2671251013
7,U119063,304132.6515840725,2767660.2224196363,U119072,304366.593607451,2767969.0827363613
49,U119063,304132.6515840725,2767660.2224196363,U119074,304324.660155528,2767600.0620383685
37,U119063,304132.6515840725,2767660.2224196363,U119075,304495.30130300473,2767836.6746926173
4,U119063,304132.6515840725,2767660.2224196363,U119076,304696.4449396659,2768015.8127894
16,U119063,304132.6515840725,2767660.2224196363,U119077,304096.06848404446,2767977.9787600175
40,U119063,304132.6515840725,2767660.2224196363,U119078,304387.5589369512,2767773.1085310616
45,U119063,304132.6515840725,2767660.2224196363,U119079,303950.5628750776,2767764.7313586273
57,U119063,304132.6515840725,2767660.2224196363,U119080,304184.40665204986,2767589.536564357
5,U119063,304132.6515840725,2767660.2224196363,U119081,304410.37141425925,2767366.6845407994
71,U119063,304132.6515840725,2767660.2224196363,U119082,304279.5693560593,2767771.571761908
22,U119063,304132.6515840725,2767660.2224196363,U119083,304344.041751931,2768056.4990195655
2,U119063,304132.6515840725,2767660.2224196363,U119084,304807.5625565405,2767991.8890027944
5,U119063,304132.6515840725,2767660.2224196363,U119085,304749.2153849521,2767944.0253971517
22,U119063,304132.6515840725,2767660.2224196363,U119086,304427.48961921706,2767884.03441135
8,U119063,304132.6515840725,2767660.2224196363,U119087,304531.9491991297,2767758.1762209553
2,U119063,304132.6515840725,2767660.2224196363,U119088,304849.52992343716,2768097.286044661
1,U119063,304132.6515840725,2767660.2224196363,U119089,304744.46169487643,2767870.900099199
3,U119063,304132.6515840725,2767660.2224196363,U119090,304086.01224370755,2768223.841658546
2,U119064,304902.0743870699,2767830.5482248515,U119065,304070.6639647796,2767766.313414839
29,U119064,304902.0743870699,2767830.5482248515,U119067,304645.4013813154,2768160.7135526733
75,U119064,304902.0743870699,2767830.5482248515,U119068,304675.97157807957,2768087.729499767
4,U119064,304902.0743870699,2767830.5482248515,U119069,304404.09539726644,2768183.0122685987
14,U119064,304902.0743870699,2767830.5482248515,U119071,304491.0594642331,2768141.2671251013
11,U119064,304902.0743870699,2767830.5482248515,U119072,304366.593607451,2767969.0827363613
37,U119064,304902.0743870699,2767830.5482248515,U119075,304495.30130300473,2767836.6746926173
139,U119064,304902.0743870699,2767830.5482248515,U119076,304696.4449396659,2768015.8127894
